NAME,SEASON,FGM,FGA,FG%,3FGM,3FGA,3FG%,FTM,FTA,FT%,PPG
Trishia Villedrouin,2022,0.0,3.8,0.0,0.0,1.0,0.0,0.8,1.5,50.0,0.8
Iman Ibrahim,2022,3.2,12.2,25.9,0.8,4.2,20.0,2.1,3.2,64.1,9.3
Emma-Jane Scotten,2022,2.2,6.0,36.4,0.7,2.1,34.8,1.2,1.9,61.9,6.3
Erika Rossi,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maddy Colpitts,2022,1.2,5.0,25.0,0.9,3.7,25.0,0.5,0.7,75.0,3.9
Joy Taan-Tobias,2022,1.2,5.0,23.3,0.7,3.3,20.0,0.0,0.0,0.0,3.0
Kristy Awikeh,2022,1.1,3.0,36.1,0.0,0.0,0.0,0.4,0.5,83.3,2.6
Ava Renon,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jessica Salanon,2022,0.8,5.2,14.3,0.0,1.7,0.0,0.4,0.8,50.0,1.9
Hannah Adderley-Julien,2022,0.2,1.0,25.0,0.0,0.0,0.0,0.2,0.5,50.0,0.8
Sydney Foran,2022,0.7,3.0,24.2,0.5,2.5,22.2,0.0,0.0,0.0,2.0
Charlotte Guerin,2022,2.5,5.8,43.5,0.1,0.3,25.0,0.5,0.8,60.0,5.6
Katie Rathwell,2022,1.8,4.9,36.4,0.3,1.9,17.6,0.4,0.8,57.1,4.3
Paul Beline Ibata,2022,2.2,7.0,32.1,0.4,2.2,19.2,0.7,1.3,50.0,5.6
Catherine Destin,2022,0.8,1.4,54.5,0.2,0.8,33.3,0.0,0.0,0.0,1.8
Carrie-Ann Auger,2022,2.3,7.0,33.3,1.3,3.3,40.0,0.0,0.0,0.0,6.0
Delphine St-Cyr,2022,1.8,6.3,29.0,1.5,4.9,29.6,0.1,0.2,50.0,5.2
Judith Lavoie,2022,1.5,6.1,25.4,0.3,2.3,12.0,0.5,0.9,60.0,3.9
Mary-Tracy Cilien,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alexe Dufresne,2022,3.5,9.1,38.5,0.8,2.5,33.3,2.6,3.4,75.6,10.4
Elisa Haberzettel,2022,0.6,2.7,20.8,0.3,2.1,15.8,0.1,0.2,50.0,1.6
Inga Aleksaite,2022,1.5,4.8,31.6,0.0,0.1,0.0,1.3,1.9,69.6,4.3
Clara Blachier,2022,4.5,12.0,37.5,1.0,4.2,23.5,3.5,4.2,82.4,13.5
Chanez Saheb,2022,0.3,1.9,15.4,0.3,1.1,25.0,0.0,0.0,0.0,0.9
Veronique Boivin,2022,5.8,13.8,41.6,2.5,7.5,33.3,2.8,3.6,79.1,16.8
Fredlyne Verrier,2022,4.8,9.7,49.1,0.0,0.0,0.0,3.1,4.5,68.5,12.6
Jasmine Genesse,2022,0.9,2.2,40.0,0.0,0.0,0.0,0.4,0.9,50.0,2.2
Qeila Mbonihankuye,2022,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Allison Read,2022,1.3,5.3,25.0,0.8,3.3,25.0,1.5,1.5,100.0,5.0
Gracie Batongbakual,2022,1.6,5.9,26.8,0.7,2.2,30.8,1.0,1.3,75.0,4.8
Bethany Balaktsis,2022,2.5,8.3,30.8,0.6,1.5,43.8,2.6,3.6,72.5,8.4
Sage Steadman,2022,0.1,0.8,12.5,0.0,0.2,0.0,0.0,0.4,0.0,0.2
Abigail Couture,2022,0.4,1.1,38.5,0.0,0.1,0.0,0.2,0.4,40.0,1.0
Thais Matte,2022,3.4,12.2,28.1,2.3,8.1,28.1,0.2,0.6,33.3,9.4
Ayaka Nakashima,2022,1.0,5.0,20.0,0.5,2.8,18.2,0.4,0.8,50.0,2.9
Kaitlyn McLaughlin,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Darryn Lindquist,2022,0.9,4.2,22.0,0.3,1.0,28.6,0.3,0.6,50.0,2.4
Kaila Fong,2022,0.8,4.0,19.2,0.3,1.3,23.5,0.3,0.5,57.1,2.2
Kerya Gallo,2022,0.7,2.2,31.0,0.3,1.0,30.8,0.1,0.1,100.0,1.8
Mercedes Mazzuca,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Elizabeth Todd,2022,0.1,1.3,6.3,0.1,0.9,9.1,0.2,0.5,33.3,0.4
Stephanie Marin,2022,0.7,2.4,27.6,0.7,2.2,30.8,0.0,0.2,0.0,2.0
Megan Looney,2022,5.5,13.0,42.3,0.1,0.6,22.2,2.2,3.4,64.6,13.4
Kaley Demont,2022,1.2,2.8,42.9,0.4,1.6,25.0,0.2,0.3,66.7,3.0
Samantha Keltos,2022,6.5,14.2,45.9,2.2,4.9,44.1,1.0,1.6,63.2,16.2
Ilijana Vukovic,2022,0.8,3.3,23.3,0.0,0.1,0.0,0.0,0.0,0.0,1.6
Meagan Charbonneau,2022,0.6,2.6,23.1,0.4,1.8,22.2,0.0,0.0,0.0,1.6
Olivia Fiorucci,2022,0.7,2.4,29.2,0.2,0.5,40.0,0.0,0.0,0.0,1.6
Ivana Twumasi,2022,3.6,9.1,39.4,1.0,3.3,30.0,2.1,2.5,83.3,10.3
Keren Tshinyam Kasonga,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jenneke Pilling,2022,2.4,7.8,31.2,1.3,4.6,29.1,0.8,1.1,76.9,7.0
Mackenzie Robinson,2022,4.0,10.4,38.4,1.7,5.5,30.3,1.3,1.5,88.9,11.0
Madalyn Weinert,2022,4.0,8.4,47.5,0.2,1.1,15.4,1.6,2.0,79.2,9.8
Victoria Lawrence,2022,3.1,8.2,37.8,0.2,1.2,21.4,2.0,2.8,72.7,8.4
Alison Addy,2022,0.0,0.7,0.0,0.0,0.3,0.0,0.7,0.7,100.0,0.7
Alicia Higgins,2022,0.6,2.4,26.3,0.1,0.4,33.3,0.2,0.4,66.7,1.6
Madison Macinnis,2022,0.7,1.9,34.8,0.0,0.0,0.0,0.2,0.5,50.0,1.6
Nicole Venhuizen,2022,0.8,2.6,30.8,0.0,0.0,0.0,0.0,0.4,0.0,1.6
Muskaan Waraich,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Audrey Ntetan Umba,2022,0.5,1.8,28.6,0.0,0.8,0.0,0.5,0.5,100.0,1.5
Bryn Reynolds,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0
Kali Pocrnic,2022,5.3,12.7,41.8,1.5,3.8,38.0,2.5,3.3,76.7,14.6
Teresa Donato,2022,1.5,5.5,28.2,0.5,2.1,25.9,0.8,1.4,61.1,4.5
Tatyanna Burke,2022,4.1,9.9,41.3,0.0,0.2,0.0,2.9,4.9,58.0,11.0
Oceane Kounkou,2022,1.9,5.5,33.8,1.1,3.3,32.6,1.0,1.1,93.3,5.8
Emily Capretta,2022,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Madison Reid,2022,4.5,11.9,37.4,2.3,6.6,34.9,1.2,1.9,64.0,12.5
Emma Kiesekamp,2022,3.1,6.5,47.9,0.2,0.4,50.0,2.3,3.5,65.8,8.6
Emma Huff,2022,3.3,6.3,52.3,0.8,2.2,35.5,1.0,1.4,73.7,8.4
Mallory Katz,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trudi Vaughn,2022,0.3,2.0,16.7,0.0,1.7,0.0,0.0,0.0,0.0,0.7
Dorcas Buisa,2022,2.2,7.6,29.2,0.0,1.3,0.0,2.2,3.4,66.0,6.6
Gabrielle Francis,2022,0.4,1.0,44.4,0.0,0.0,0.0,0.2,0.2,100.0,1.1
Navneet Sandhu,2022,3.0,5.0,60.0,0.0,0.0,0.0,3.5,4.5,77.8,9.5
Kinly Rice,2022,0.4,1.0,38.5,0.0,0.0,0.0,0.2,0.5,33.3,0.9
Majrijke Duralia,2022,0.9,2.8,30.8,0.0,0.1,0.0,0.2,0.6,37.5,1.9
Mackenzie Ash-Smith,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kayla Brutus,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,50.0,0.5
Alexandra Urban,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0
MacKeely Shantz,2022,5.2,12.1,43.4,1.1,3.3,32.5,2.1,2.6,80.6,13.7
Sydney VanderHoef,2022,0.2,0.8,20.0,0.2,0.3,50.0,0.2,0.3,50.0,0.7
Marielle Klueskens,2022,0.1,1.7,8.3,0.0,0.3,0.0,0.0,0.6,0.0,0.3
Julia Colavecchia,2022,2.6,8.7,30.3,0.9,4.0,23.2,1.4,1.4,100.0,7.6
Renee Armstrong,2022,2.8,6.8,40.7,0.6,1.8,31.8,2.8,3.8,75.6,8.9
Trinity Papamandjaris,2022,2.5,7.4,34.0,0.5,1.9,26.9,1.2,1.7,70.8,6.7
Lucy Tesseyman,2022,2.6,4.3,60.0,0.0,0.0,0.0,0.4,1.0,42.9,5.6
Maggie McGuire,2022,0.5,1.6,28.6,0.0,0.1,0.0,0.4,0.8,50.0,1.3
Skyla Minaker,2022,2.8,6.5,42.9,0.8,2.6,29.7,0.4,0.9,50.0,6.8
Natalie Vigna,2022,3.6,8.9,40.8,1.0,3.7,26.8,0.9,1.5,62.5,9.2
Tatjana Boskovic,2022,1.0,3.0,33.3,0.3,1.3,25.0,0.7,1.1,61.5,3.0
Burke Bechard,2022,6.8,12.9,52.8,1.7,3.8,45.2,2.7,3.5,78.9,18.1
Reece Mungar,2022,3.3,8.9,37.4,0.7,1.8,38.1,1.4,2.0,70.8,8.8
Sofia Lluch,2022,5.0,15.0,33.3,1.2,4.6,26.1,2.2,2.2,100.0,13.4
Alexia Giroux,2022,1.7,6.4,26.0,1.2,5.0,25.0,1.2,1.7,70.0,5.8
Paula Lopez,2022,3.0,6.0,50.0,0.5,2.0,25.0,1.0,1.0,100.0,7.5
Ally Burke,2022,2.0,6.8,29.6,1.2,3.6,32.6,2.5,3.4,73.2,7.7
Emily Pokrant,2022,0.6,1.8,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1
Hana Whalen,2022,0.9,4.4,20.8,0.2,1.8,9.1,0.3,0.9,36.4,2.3
Tiffany Reynolds,2022,4.9,14.6,33.2,0.4,2.3,18.8,2.7,4.1,66.7,12.9
Kaylah Lewis,2022,1.2,3.8,33.3,0.1,0.6,20.0,0.8,1.4,54.5,3.4
Claire Wiersema,2022,1.3,4.6,28.1,0.6,2.4,23.5,0.4,0.6,75.0,3.6
Mariah MacFarlane,2022,1.3,3.1,41.9,0.0,0.1,0.0,0.4,0.6,62.5,2.9
Eva Guilera,2022,4.2,9.5,43.5,0.0,0.2,0.0,0.8,1.3,58.8,9.1
Arielle Douillette,2022,2.6,7.8,33.9,2.1,6.5,33.0,1.1,1.5,71.4,8.5
Ashley Mauhay,2022,0.2,0.8,33.3,0.2,0.8,33.3,0.2,0.5,50.0,1.0
Monica Jean-Baptiste,2022,0.4,1.4,30.0,0.4,1.2,35.3,0.0,0.0,0.0,1.3
Mali Straker,2022,0.9,3.9,21.8,0.4,2.4,15.2,0.4,0.4,100.0,2.5
Princess Bernardino,2022,0.4,1.6,26.3,0.3,1.2,26.7,0.2,0.3,75.0,1.4
Maria L Rosa,2022,0.6,2.7,22.9,0.5,1.9,24.0,0.7,0.8,90.0,2.4
Gabby Schaffner,2022,0.6,3.6,17.6,0.5,2.8,17.9,0.2,0.6,37.5,2.0
Aneisha Rismond,2022,2.1,5.4,38.5,0.1,0.2,33.3,1.2,2.4,48.3,5.4
Sydney Tabin,2022,2.6,5.5,46.8,0.1,0.1,50.0,2.4,3.7,63.5,7.6
Emilie Lafond,2022,2.5,5.6,43.5,0.0,0.0,0.0,2.1,3.0,69.7,7.0
Helena Lamoureux,2022,4.2,10.2,41.3,0.6,2.9,22.5,3.9,5.0,77.1,12.9
Bailey Tabin,2022,4.1,10.4,39.7,0.0,0.4,0.0,1.9,3.7,51.9,10.2
Amber May,2022,0.0,1.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Zoe Hutchins,2022,0.1,0.2,33.3,0.0,0.0,0.0,0.1,0.2,50.0,0.3
Jasmine Lewis,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Megan Axiak,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rileigh Smith,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alliasen Miscione,2022,1.4,5.1,28.3,0.3,2.0,16.7,0.8,1.2,63.6,4.0
Emmanuelle Felix,2022,1.9,6.5,28.6,0.1,1.1,5.9,2.1,3.3,63.3,5.9
Alexa Sawchuk,2022,2.2,7.4,29.7,1.1,4.8,23.6,0.7,1.4,47.6,6.2
Cassidy Hirtle,2022,5.1,17.3,29.7,2.1,8.7,23.8,1.3,1.7,76.9,13.7
Maddy White,2022,3.7,8.1,46.1,0.8,2.9,28.1,1.5,3.2,45.7,9.7
Brooklyn Johnson,2022,1.7,4.7,37.1,0.0,0.2,0.0,1.5,2.1,74.2,5.0
Adele Culverwell,2022,0.2,1.0,20.0,0.2,0.8,25.0,0.0,0.0,0.0,0.6
Janet Enge,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Katrina Brady,2022,1.0,2.6,38.5,0.0,0.1,0.0,0.6,1.1,52.9,2.6
Victoria Beara,2022,0.4,0.8,45.5,0.0,0.0,0.0,0.2,0.2,66.7,0.9
Miranda Campbell,2022,2.9,10.4,28.2,0.7,3.7,20.0,1.9,3.5,53.8,8.5
Laeticia Fosso,2022,1.1,2.5,44.0,0.0,0.1,0.0,0.2,0.4,50.0,2.4
Dylann Mazzuchin,2022,1.4,4.5,30.6,0.0,1.9,0.0,0.0,0.1,0.0,2.8
Khailan O'Connor,2022,1.0,3.8,26.7,0.2,1.0,25.0,0.8,1.0,75.0,3.0
Jennah Taylor,2022,0.8,3.6,22.5,0.0,0.5,0.0,0.8,1.3,64.3,2.5
Delaney Bourget,2022,1.3,3.8,35.1,0.9,2.7,35.0,0.1,0.4,33.3,3.7
Arianne Soriano,2022,1.3,5.5,23.2,0.6,2.7,22.0,0.5,2.2,24.2,3.7
Sarah Gates,2022,7.6,15.4,49.2,2.2,6.0,37.5,4.2,6.0,69.4,21.6
Mia Spadafora,2022,1.5,4.5,34.3,1.1,3.6,31.5,0.3,0.7,45.5,4.5
Tori Rigas-Didomenico,2022,2.1,8.3,24.8,1.2,5.2,23.1,0.5,0.7,72.7,5.9
Jenna Button,2022,2.5,7.9,32.2,0.7,3.1,23.4,1.5,2.1,74.2,7.3
Amy Stinson,2022,3.5,10.4,34.0,2.0,6.3,31.9,2.5,3.2,79.2,11.6
Alissa Smith,2022,0.2,1.8,11.1,0.0,0.0,0.0,0.2,0.4,50.0,0.6
Pietra Kamstra,2022,0.6,2.0,30.0,0.1,0.8,12.5,0.3,0.3,100.0,1.6
Clare Sharkey,2022,1.3,2.9,46.5,0.0,0.0,0.0,0.5,1.1,41.2,3.1
Deanna Mataseje,2022,0.7,2.3,31.4,0.6,1.7,34.6,0.2,0.2,100.0,2.3
Daully Patterson,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jordan Denkers,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Caprice Townes,2022,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cassandra Joli-Coeur,2022,2.3,5.5,42.3,0.0,0.2,0.0,0.2,0.2,100.0,4.8
Katelyn Decook,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sophie Milner,2022,0.5,1.5,33.3,0.2,0.7,30.0,0.5,1.0,50.0,1.7
Angeline Campbell,2022,4.1,13.6,30.4,1.9,7.2,25.9,1.7,2.4,71.1,11.8
Nicole Budd,2022,1.8,6.2,29.0,0.1,0.9,13.3,1.7,2.9,58.7,5.4
Natalie Martinez,2022,1.0,3.4,29.6,0.1,0.8,15.4,0.4,0.6,77.8,2.6
Katie Whelan,2022,0.8,1.7,46.2,0.1,0.1,100.0,0.1,0.2,33.3,1.7
Victoria Tees,2022,0.1,0.7,20.0,0.0,0.3,0.0,0.3,0.6,50.0,0.6
Finnley McElwain,2022,2.8,8.2,34.4,1.4,4.9,28.2,0.9,1.5,62.5,7.9
Celeste Dupuis,2022,0.3,2.2,14.3,0.0,1.1,0.0,0.6,0.8,72.7,1.2
Devisha Binns,2022,3.4,10.0,34.4,0.6,2.6,21.4,2.4,3.4,69.1,9.8
Megan McCarter,2022,3.1,10.8,29.1,0.9,3.1,28.0,1.0,1.7,59.3,8.1
Vanessa Willis,2022,0.9,2.5,36.8,0.0,0.1,0.0,0.2,0.3,75.0,2.1
Kennedy Joyce,2022,0.4,2.1,17.2,0.1,1.1,12.5,0.3,0.7,40.0,1.1
Sarah Pallett,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brianna Dodd,2022,0.4,1.2,33.3,0.4,1.0,40.0,0.0,0.0,0.0,1.2
Sara Esongol Biango,2022,1.6,7.5,21.2,0.1,1.5,4.5,1.7,2.1,81.3,5.0
Hadeza Ismaila,2022,3.3,8.0,41.3,0.1,0.6,12.5,2.5,4.2,58.2,9.2
Alyssa Carin,2022,2.2,5.4,40.7,0.3,0.9,33.3,2.5,4.8,52.1,7.2
Nadia Ismaila,2022,1.9,5.9,32.6,0.2,0.9,23.1,1.9,3.4,56.9,6.0
Bilan Khadar,2022,2.8,7.9,34.9,0.5,1.9,26.7,0.0,0.2,0.0,6.0
Aprille Whyne,2022,1.2,3.6,34.9,0.2,0.7,37.5,1.8,2.6,67.7,4.5
Maria Lambropoulos,2022,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jolesha Allen-Brown,2022,1.1,4.2,26.0,0.9,3.0,30.6,0.0,0.0,0.0,3.1
Dalyssa Fleurgin,2022,2.6,9.3,28.1,0.5,1.9,25.0,3.5,5.0,69.3,9.1
Maryse Miaro,2022,0.3,1.3,25.0,0.2,0.2,100.0,0.2,0.7,25.0,1.0
Lindsay Cleophat,2022,0.7,2.4,27.8,0.0,0.2,0.0,0.4,0.8,50.0,1.7
Kamelya Brodeur,2022,1.1,4.6,23.1,1.0,4.4,23.0,0.1,0.1,100.0,3.2
Katherine Onunkwo,2022,0.7,3.0,23.3,0.0,0.0,0.0,0.2,0.8,25.0,1.6
Vanessa Budimunda,2022,4.0,9.1,43.8,0.0,0.1,0.0,2.3,3.7,61.8,10.3
Harriette Mackenzie,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nadine Katumbayi,2022,2.2,6.6,32.6,1.2,3.8,30.0,1.8,2.2,79.3,7.2
Oksana Gouchie-Provencher,2022,2.7,6.7,40.0,0.7,1.8,38.1,0.8,1.3,62.5,6.8
Olive Ude,2022,0.0,1.8,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0
Alana Renon,2022,2.6,6.8,38.2,0.8,2.8,27.0,0.9,1.2,75.0,6.9
Natalie Liguori,2022,1.3,3.6,36.1,0.8,2.3,34.8,0.0,0.0,0.0,3.4
Julianne Soriano,2022,0.2,1.8,11.1,0.2,1.4,14.3,0.2,0.4,50.0,0.8
Natsuki Szczokin,2022,3.0,8.1,37.2,1.1,3.1,34.1,1.8,2.6,69.4,8.9
Naziah Charles,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Renee Paquette,2022,0.3,1.0,33.3,0.0,0.2,0.0,0.3,0.7,50.0,1.0
Savannah Provo,2022,2.2,5.7,38.1,1.0,3.7,26.8,0.2,0.4,50.0,5.5
Melina D Iulio,2022,1.8,4.7,37.7,0.6,1.9,32.0,0.5,1.1,50.0,4.7
Emily Payne,2022,2.3,5.4,42.1,0.1,0.6,25.0,0.5,1.5,33.3,5.2
Brigitte Lefebvre-Okankwu,2022,6.4,13.9,45.6,0.3,1.8,16.0,3.4,4.5,74.6,16.4
Anne Carr,2022,2.5,4.6,54.9,0.0,0.0,0.0,0.9,1.4,66.7,6.0
Wendy Mboukep,2022,0.4,1.6,27.3,0.0,0.0,0.0,0.3,0.4,66.7,1.1
Madelaine Davis,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alissa Provo,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alissa Provo,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Natsuki Szczokin,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cassiel Penalosa,2022,0.0,0.8,0.0,0.0,0.2,0.0,0.5,0.5,100.0,0.5
Emma Ritcey,2022,1.5,5.5,27.3,1.4,3.6,37.9,0.0,0.0,0.0,4.4
Lireesa Gokhool-Jefferson,2022,0.7,1.8,36.4,0.2,1.0,25.0,1.0,1.5,66.7,2.6
Emma Weltz,2022,3.8,9.1,41.4,0.4,2.4,18.2,2.0,2.9,68.3,10.0
Michelle Istead,2022,1.2,3.7,32.7,0.1,0.8,9.1,1.5,2.2,67.7,4.0
Isabella Gaudet,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Laura Donovan,2022,5.1,12.8,39.7,2.4,7.6,30.8,1.4,1.9,73.1,13.9
Isabella Belvedere,2022,2.5,7.9,31.5,1.6,5.1,30.6,0.5,0.6,77.8,7.1
Julia Chadwick,2022,6.3,13.8,45.6,0.8,2.3,34.4,2.3,3.4,68.1,15.6
Mikayla McFarlane,2022,0.6,1.4,42.9,0.0,0.0,0.0,0.9,1.0,90.0,2.1
Willo Thomas,2022,0.5,0.9,57.1,0.0,0.1,0.0,0.1,0.2,50.0,1.1
Sophie d Goede,2022,3.3,7.2,45.6,0.1,0.4,25.0,3.2,4.3,74.5,9.8
Rachel Neumann,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Abbey Hetherington,2022,0.8,2.1,36.8,0.2,1.1,20.0,0.9,1.1,80.0,2.7
Bridget Mulholland,2022,1.7,3.3,52.2,0.2,0.9,25.0,1.0,1.6,60.9,4.6
Megan Saftich,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jada Poon-TIp,2022,3.1,7.5,40.7,1.0,2.7,36.6,1.9,2.1,87.5,9.0
Kaylee Williams,2022,0.1,1.2,11.8,0.1,0.9,16.7,0.2,0.3,75.0,0.6
Carly Magarelli,2022,0.8,2.3,34.3,0.6,1.7,34.6,0.5,0.6,77.8,2.7
Fiorella Granda,2022,0.3,1.5,17.6,0.1,0.5,20.0,0.8,1.3,64.3,1.5
Lauren Boers,2022,4.8,10.5,45.6,2.0,4.9,40.6,1.2,1.5,75.0,12.7
Ellen Ougrinov,2022,4.7,13.9,34.0,2.1,6.5,32.0,2.3,2.8,81.0,13.8
Faith Joseph,2022,0.3,1.5,22.2,0.0,0.2,0.0,0.0,0.0,0.0,0.7
Teah Stupar,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Christine Jurcau,2022,1.9,6.6,29.3,1.0,3.7,26.9,0.6,0.6,100.0,5.4
Thuraya Abdu Hamid,2022,1.9,4.6,42.2,0.1,0.2,33.3,0.8,1.4,57.9,4.7
Teah Best,2022,1.2,2.0,62.5,0.0,0.0,0.0,0.0,0.5,0.0,2.5
Sabrina Nero,2022,0.0,0.6,0.0,0.0,0.0,0.0,0.3,0.4,75.0,0.3
Nicole Chateau,2022,0.5,3.7,13.5,0.3,1.9,15.8,1.0,2.0,50.0,2.3
Alex Jaglall,2022,0.7,2.4,30.6,0.1,0.8,16.7,1.2,2.1,58.1,2.8
Gabby Reed,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Janella Viado,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jessica Muha,2022,3.0,7.5,40.2,0.0,0.0,0.0,1.3,1.5,86.4,7.3
Kaitlyn Overeem,2022,2.9,11.6,25.2,0.9,4.7,19.6,1.8,2.5,73.3,8.6
Vanessa Hughes,2022,4.4,13.2,33.5,1.8,6.2,28.4,1.8,2.5,73.3,12.4
Meghan Sharp,2022,0.7,2.7,25.0,0.0,0.2,0.0,0.2,0.6,42.9,1.6
Jaime Newell,2022,0.5,1.4,33.3,0.0,0.0,0.0,0.3,0.5,60.0,1.2
Mackenzie Obermayer,2022,2.0,6.5,30.8,0.1,0.4,20.0,1.2,2.0,62.5,5.3
Beth Howlett,2022,2.5,8.5,29.4,1.3,4.7,28.6,2.4,2.9,82.9,8.8
Charissa Virr,2022,0.2,1.3,15.4,0.1,0.3,33.3,0.0,0.0,0.0,0.5
Sonja Matthews,2022,1.7,6.0,27.8,0.6,2.4,24.1,0.8,1.0,75.0,4.7
Frankie Bowles,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Megan Goar,2022,1.0,3.2,31.6,0.1,0.4,20.0,1.4,1.7,85.0,3.5
Summer Pahl,2022,1.7,3.5,47.6,0.0,0.2,0.0,1.5,2.2,69.2,4.8
Karen Hasebenebi,2022,0.5,2.5,20.0,0.3,1.8,19.0,0.0,0.0,0.0,1.3
Maddy Adams,2022,3.5,7.3,47.7,0.0,0.0,0.0,1.0,1.4,70.6,8.0
Avarie Thomas,2022,1.0,3.6,27.6,0.9,2.9,30.4,0.0,0.2,0.0,2.9
Samantha Cowan,2022,0.9,3.4,27.7,0.2,1.6,13.6,0.6,1.2,52.9,2.7
Katie Cossarini,2022,0.2,1.1,22.2,0.1,0.6,20.0,0.2,0.8,33.3,0.9
Micah Tamminga,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ariane Saumure,2022,6.3,16.1,39.1,1.6,5.6,29.5,2.0,2.9,68.3,16.2
Ashley Wheeler,2022,3.8,10.3,37.3,1.0,2.9,34.2,1.5,2.5,62.5,10.2
Jessica Morris,2022,1.8,6.9,25.8,0.6,3.9,16.7,0.6,0.9,75.0,4.9
Ashley Truesdale,2022,0.3,0.3,100.0,0.3,0.3,100.0,0.3,0.7,50.0,1.3
Jordynn Bryan,2022,0.2,1.5,11.8,0.0,0.0,0.0,0.5,0.7,75.0,0.9
Melanie Cloutier,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brett Fischer,2022,3.0,5.9,50.6,0.5,0.8,63.6,1.3,2.1,62.1,7.8
Jenna Lawrence,2022,1.1,1.9,56.5,0.0,0.1,0.0,0.4,0.6,71.4,2.6
Sarah Harvey,2022,5.2,11.8,44.2,0.4,1.3,27.8,1.9,2.9,65.9,12.7
Skye Barbato,2022,1.6,3.8,43.3,0.6,1.6,38.5,0.8,0.9,85.7,4.6
Madalyn Picton,2022,4.0,11.7,34.3,1.6,5.8,27.1,2.8,3.6,79.1,12.4
Morgan Tamminga,2022,1.2,3.2,37.8,0.0,0.0,0.0,0.4,1.1,31.3,2.8
Abigail Bodden,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Isabella Anes,2022,1.2,3.6,33.3,0.2,0.6,33.3,0.6,1.2,50.0,3.2
Julia Chiarot,2022,2.2,5.8,39.1,0.7,1.8,39.3,0.9,1.7,55.6,6.1
Mya Iriah,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
