,SEASON,DREB/G,OREB/G,REB/G,PF/G,A/G,TO/G,A/TO,STL/G,BLK/G,player_id
3420,2018,0.0,0.5,0.5,0.3,0.3,0.3,1.0,0.1,0.0,1510
3421,2018,0.1,0.1,0.1,0.2,0.4,0.0,0.0,0.0,0.0,1512
3422,2018,1.7,3.3,4.9,1.6,1.3,1.6,0.8,1.3,0.1,1035
3423,2018,2.2,1.6,3.9,1.4,0.3,0.7,0.5,0.3,0.3,1732
3424,2018,0.1,0.6,0.7,0.3,0.6,0.4,1.4,0.3,0.1,1271
3425,2018,1.9,4.7,6.6,2.5,2.1,2.6,0.8,1.9,0.1,778
3426,2018,0.3,0.6,0.9,0.5,0.3,0.3,1.0,0.0,0.0,1274
3427,2018,1.0,3.3,4.3,1.8,1.4,1.7,0.9,1.1,0.1,1034
3428,2018,1.2,3.5,4.7,1.9,1.1,1.9,0.6,1.2,0.0,1275
3429,2018,0.5,1.4,1.9,2.2,0.9,1.1,0.9,1.0,0.1,1733
3430,2018,0.7,2.5,3.1,1.9,2.0,2.8,0.7,1.4,0.5,1513
3431,2018,2.6,4.8,7.4,2.4,1.9,2.8,0.7,1.8,0.7,784
3432,2018,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1515
3433,2018,0.3,0.8,1.1,0.6,0.1,0.3,0.4,0.4,0.1,1734
3434,2018,0.7,1.6,2.3,0.9,0.6,1.1,0.5,0.4,0.2,1039
3435,2018,0.5,1.6,2.2,2.0,0.4,0.6,0.7,0.3,0.2,1277
3436,2018,3.0,4.3,7.3,1.9,3.3,2.4,1.3,2.7,0.1,1040
3437,2018,0.2,0.7,0.9,0.4,0.1,0.2,0.7,0.1,0.1,1270
3438,2018,4.1,4.9,9.0,2.6,1.1,1.6,0.7,0.8,0.5,1278
3439,2018,0.8,4.0,4.8,0.7,1.7,1.8,0.9,0.9,0.0,1279
3440,2018,1.0,5.2,6.2,3.1,3.1,3.4,0.9,1.2,0.1,1518
3441,2018,0.0,1.0,1.0,0.3,0.3,1.7,0.2,0.0,0.0,1735
3442,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1736
3443,2018,0.9,2.4,3.3,1.1,1.6,1.8,0.9,0.6,0.0,1737
3444,2018,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1519
3445,2018,0.2,0.6,0.8,0.4,0.2,0.2,0.7,0.5,0.0,1520
3446,2018,0.2,1.3,1.5,1.1,0.9,1.8,0.5,0.6,0.1,1521
3447,2018,0.7,1.1,1.7,0.9,0.3,0.8,0.4,0.3,0.1,1522
3448,2018,0.5,2.2,2.7,1.6,1.0,1.9,0.5,0.4,0.0,1281
3449,2018,1.4,4.4,5.8,3.1,0.5,1.1,0.5,0.3,1.2,1523
3450,2018,0.1,0.9,1.0,1.3,0.0,0.6,0.0,0.1,0.0,1738
3451,2018,0.5,2.9,3.4,1.4,1.1,2.3,0.5,0.3,0.1,508
3452,2018,0.9,2.4,3.4,2.1,1.1,1.5,0.7,0.5,0.3,1282
3453,2018,0.6,1.2,1.9,1.3,0.2,0.5,0.4,0.6,0.0,1524
3454,2018,0.2,0.6,0.8,0.9,0.1,0.1,0.5,0.1,0.3,1525
3455,2018,0.5,3.9,4.3,2.8,3.4,3.5,1.0,1.3,0.0,1527
3456,2018,2.1,2.1,4.2,1.7,0.9,1.6,0.6,0.4,0.2,1528
3457,2018,0.2,2.8,3.0,0.4,1.2,0.8,1.5,1.4,0.0,535
3458,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1739
3459,2018,1.7,2.6,4.3,2.2,2.2,2.3,0.9,0.7,0.3,797
3460,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1048
3461,2018,1.8,3.9,5.7,2.3,1.7,1.4,1.2,0.7,1.4,762
3462,2018,0.3,0.4,0.8,0.7,0.4,0.6,0.7,0.2,0.0,1530
3463,2018,0.8,3.3,4.1,2.4,1.5,2.3,0.7,0.6,0.1,1740
3464,2018,1.6,3.4,5.0,1.4,0.3,0.9,0.3,0.3,0.4,1529
3465,2018,0.3,1.3,1.5,1.6,1.0,1.5,0.7,0.5,0.0,801
3466,2018,1.1,2.5,3.6,2.3,1.1,1.6,0.7,0.1,0.1,1285
3467,2018,1.8,5.9,7.7,2.3,1.3,2.1,0.6,1.5,0.7,802
3468,2018,0.3,0.7,1.0,0.3,0.0,0.2,0.0,0.1,0.0,1741
3469,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1534
3470,2018,0.8,3.5,4.4,2.3,3.3,1.7,1.9,1.3,0.6,1531
3471,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1532
3472,2018,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1533
3473,2018,0.1,0.0,0.1,0.1,0.1,0.1,1.0,0.3,0.0,1742
3474,2018,0.8,2.2,3.0,1.4,1.9,2.0,1.0,1.8,0.1,1743
3475,2018,0.1,0.5,0.6,0.6,0.3,0.1,4.0,0.2,0.1,1291
3476,2018,0.3,0.5,0.7,0.5,0.1,0.5,0.3,0.0,0.1,1292
3477,2018,0.8,4.1,4.8,2.9,1.1,1.5,0.8,0.9,0.8,1535
3478,2018,0.8,4.3,5.0,1.9,1.6,1.8,0.9,0.6,0.1,1294
3479,2018,0.9,3.4,4.3,1.8,2.0,3.0,0.7,0.9,0.4,805
3480,2018,0.2,0.3,0.5,0.5,0.4,0.6,0.7,0.4,0.0,1744
3481,2018,3.3,9.2,12.5,2.4,1.7,1.5,1.1,1.4,2.4,1536
3482,2018,0.4,0.6,1.0,0.6,0.2,0.4,0.5,0.2,0.0,1296
3483,2018,0.7,4.9,5.6,2.6,5.4,3.8,1.4,2.1,0.1,1538
3484,2018,1.4,1.0,2.4,1.1,0.8,1.6,0.5,0.8,0.1,1539
3485,2018,1.0,2.9,3.9,2.3,1.9,1.8,1.1,0.8,0.4,1300
3486,2018,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1745
3487,2018,0.1,0.6,0.7,0.3,0.4,0.6,0.8,0.1,0.0,1746
3488,2018,0.2,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,1541
3489,2018,1.0,1.7,2.7,1.8,0.6,0.3,1.8,0.5,0.3,1303
3490,2018,0.5,1.9,2.4,1.7,1.3,1.6,0.8,0.5,0.1,1301
3491,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,812
3492,2018,2.6,4.6,7.3,2.6,0.9,2.2,0.4,0.6,1.3,1059
3493,2018,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,1747
3494,2018,2.9,5.6,8.6,2.3,0.6,2.6,0.2,1.8,0.3,1748
3495,2018,0.1,0.3,0.4,1.1,0.1,0.2,0.5,0.1,0.0,1749
3496,2018,0.5,1.7,2.3,1.3,0.6,1.1,0.6,0.1,0.1,1750
3497,2018,1.8,2.6,4.4,1.9,0.7,1.4,0.5,0.9,0.2,1307
3498,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1751
3499,2018,0.8,1.6,2.4,2.5,2.4,3.2,0.8,1.5,0.1,1544
3500,2018,1.2,1.1,2.4,1.6,1.1,1.5,0.8,0.6,0.1,1752
3501,2018,2.1,3.4,5.5,1.6,0.6,0.6,1.1,0.6,0.1,1545
3502,2018,0.4,0.3,0.7,0.6,0.0,0.0,0.0,0.0,0.0,1753
3503,2018,1.9,5.0,6.9,3.1,1.0,2.1,0.5,1.2,0.6,1754
3504,2018,0.2,0.6,0.8,0.8,0.5,0.9,0.5,0.9,0.0,1755
3505,2018,2.0,4.4,6.4,2.5,0.9,1.8,0.5,1.1,1.3,1546
3506,2018,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1756
3507,2018,0.6,4.8,5.4,1.5,4.1,3.1,1.3,0.9,0.1,1547
3508,2018,1.6,1.4,2.9,1.3,1.0,1.1,0.9,1.1,0.6,820
3509,2018,0.1,0.9,1.0,1.1,0.4,1.4,0.3,0.6,0.0,1757
3510,2018,2.3,6.3,8.7,2.5,1.9,2.5,0.7,1.2,0.1,822
3511,2018,0.1,0.4,0.5,0.3,0.1,0.3,0.5,0.0,0.0,1758
3512,2018,0.4,2.3,2.6,1.6,3.9,1.4,2.8,1.6,0.4,1067
3513,2018,1.8,3.9,5.7,2.3,1.7,2.5,0.7,1.4,0.5,1068
3514,2018,0.4,0.9,1.3,1.1,0.1,0.9,0.1,0.2,0.1,1316
3515,2018,0.0,0.4,0.4,0.4,0.3,0.2,1.5,0.0,0.0,1548
3516,2018,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1759
3517,2018,0.9,4.9,5.8,0.9,3.0,2.1,1.4,1.3,0.3,1069
3518,2018,1.4,1.5,2.9,1.6,0.7,0.9,0.8,0.3,0.1,1317
3519,2018,0.3,0.6,0.9,0.6,0.0,0.1,0.0,0.0,0.0,1760
3520,2018,2.5,3.2,5.7,2.7,0.9,1.1,0.8,0.8,0.5,1761
3521,2018,0.1,0.9,1.0,0.6,0.1,0.4,0.3,0.1,0.0,1550
3522,2018,1.1,3.7,4.8,1.2,3.3,2.1,1.6,1.6,0.4,1553
3523,2018,0.4,2.3,2.7,1.6,2.4,2.4,1.0,1.1,0.1,1321
3524,2018,0.9,1.0,1.9,0.9,0.3,0.6,0.4,0.3,0.0,1322
3525,2018,0.2,0.2,0.3,0.3,0.2,0.3,0.8,0.3,0.0,1762
3526,2018,3.3,2.9,6.2,1.5,1.1,1.4,0.8,0.7,0.0,1073
3527,2018,0.1,0.4,0.5,0.8,0.3,0.4,0.8,0.1,0.0,1763
3528,2018,0.7,2.1,2.8,2.6,1.3,1.9,0.6,0.8,0.0,1324
3529,2018,0.1,0.3,0.4,0.0,0.3,0.2,1.5,0.1,0.0,1764
3530,2018,0.5,1.0,1.5,1.2,0.1,0.3,0.3,0.1,0.0,1556
3531,2018,0.7,1.5,2.3,1.2,0.8,1.0,0.8,1.1,0.0,1765
3532,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1766
3533,2018,0.2,1.2,1.4,0.3,0.5,0.5,1.1,0.1,0.1,1325
3534,2018,2.8,9.0,11.8,1.8,1.4,1.9,0.7,0.9,1.2,1076
3535,2018,0.2,1.4,1.6,0.7,0.6,0.7,0.9,0.3,0.1,1326
3536,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1077
3537,2018,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1560
3538,2018,0.6,2.7,3.3,1.9,1.9,2.3,0.8,1.4,0.1,1327
3539,2018,1.7,3.4,5.1,2.4,1.5,1.8,0.8,0.8,0.1,1079
3540,2018,0.3,1.2,1.5,0.2,0.3,0.5,0.5,0.1,0.1,1767
3541,2018,0.0,0.3,0.3,0.3,0.0,0.3,0.0,0.0,0.0,1768
3542,2018,0.3,0.8,1.1,0.6,0.1,0.7,0.1,0.4,0.0,1562
3543,2018,0.6,2.1,2.7,3.3,1.9,2.8,0.7,0.9,0.2,1563
3544,2018,0.0,0.2,0.2,0.3,0.0,0.2,0.0,0.0,0.0,1769
3545,2018,1.4,2.1,3.5,2.1,0.9,2.2,0.4,0.4,0.9,1770
3546,2018,1.1,2.8,3.9,2.6,3.2,1.9,1.6,1.0,0.0,1565
3547,2018,2.9,6.7,9.6,2.5,3.2,3.8,0.8,1.9,1.4,837
3548,2018,0.1,0.8,0.9,0.4,0.3,0.5,0.6,0.1,0.0,1771
3549,2018,0.3,0.7,0.9,0.3,0.3,1.1,0.3,0.1,0.2,1772
3550,2018,1.6,2.8,4.4,2.4,1.6,2.1,0.8,1.0,0.4,1567
3551,2018,0.7,1.6,2.3,1.5,0.8,2.3,0.3,0.7,0.0,1773
3552,2018,1.0,2.4,3.4,1.7,1.0,2.6,0.4,0.6,0.5,1333
3553,2018,0.7,3.3,4.0,1.8,1.9,2.9,0.6,1.0,0.0,842
3554,2018,0.3,0.4,0.7,0.5,0.4,0.8,0.5,0.0,0.0,1774
3555,2018,0.3,1.5,1.8,1.5,0.5,1.5,0.4,0.6,0.1,1775
3556,2018,2.3,3.5,5.7,2.9,0.9,1.7,0.5,0.5,1.1,791
3557,2018,0.8,2.1,2.9,2.5,1.6,2.1,0.8,0.8,0.0,1569
3558,2018,1.0,3.3,4.2,2.2,1.1,2.1,0.5,0.7,0.1,1334
3559,2018,0.5,1.9,2.4,2.0,0.2,0.7,0.3,0.4,0.2,1776
3560,2018,0.5,2.0,2.5,3.0,0.0,1.5,0.0,1.0,0.0,1777
3561,2018,0.2,0.4,0.6,0.4,0.3,0.3,0.8,0.1,0.1,1778
3562,2018,0.6,4.5,5.1,2.6,2.5,3.4,0.7,2.0,0.1,1779
3563,2018,0.5,2.7,3.2,1.9,3.0,5.8,0.5,1.5,0.1,1780
3564,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1335
3565,2018,0.6,1.8,2.4,1.8,0.6,1.6,0.4,1.1,0.1,1781
3566,2018,1.1,2.5,3.5,1.3,0.4,1.3,0.3,0.3,0.8,1571
3567,2018,0.5,1.1,1.6,1.3,0.4,1.4,0.3,0.6,0.2,1782
3568,2018,0.8,1.8,2.7,1.8,0.6,0.9,0.6,0.4,0.7,1783
3569,2018,3.0,2.6,5.6,2.9,3.2,3.4,0.9,2.5,0.2,1784
3570,2018,1.1,4.1,5.2,2.7,0.8,2.3,0.3,1.0,0.1,1785
3571,2018,0.9,3.0,3.9,2.1,2.0,3.1,0.6,1.0,0.3,1337
3572,2018,0.5,2.2,2.7,1.4,2.8,1.6,1.7,1.4,0.0,1574
3573,2018,0.4,0.8,1.2,1.1,0.7,1.1,0.6,0.5,0.0,855
3574,2018,0.2,0.5,0.7,1.2,1.4,1.1,1.3,0.5,0.0,1341
3575,2018,1.0,0.3,1.3,0.5,0.3,0.5,0.7,0.0,0.0,1575
3576,2018,1.5,3.3,4.8,1.9,1.2,1.1,1.1,0.7,0.9,1401
3577,2018,0.3,0.7,0.9,0.6,0.8,0.7,1.1,0.3,0.3,1786
3578,2018,0.8,1.4,2.2,1.2,0.1,0.7,0.2,0.2,0.4,1787
3579,2018,1.4,3.2,4.6,1.3,2.6,1.6,1.6,2.0,1.5,627
3580,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1098
3581,2018,2.1,5.1,7.2,1.9,1.7,2.3,0.8,1.0,0.3,1099
3582,2018,1.2,1.9,3.1,1.8,1.7,1.1,1.6,1.0,0.2,1576
3583,2018,0.6,1.0,1.6,0.7,0.3,0.5,0.5,0.2,0.0,1577
3584,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1788
3585,2018,2.5,2.3,4.8,0.7,2.7,1.6,1.7,1.0,1.1,1100
3586,2018,0.7,0.3,1.0,1.0,0.4,0.9,0.4,0.1,0.2,1789
3587,2018,1.0,2.2,3.2,0.8,1.2,1.3,0.9,0.9,0.5,1102
3588,2018,1.0,2.6,3.6,2.1,2.2,3.1,0.7,2.2,0.2,1103
3589,2018,1.8,3.1,4.9,3.2,1.1,2.1,0.5,1.1,1.2,1344
3590,2018,1.4,1.9,3.3,2.6,1.8,1.9,0.9,1.3,0.6,1346
3591,2018,1.0,5.7,6.7,2.0,1.7,2.2,0.8,1.4,0.3,1345
3592,2018,0.3,1.1,1.4,0.6,0.3,0.3,1.0,0.1,0.3,1790
3593,2018,1.1,1.0,2.1,1.3,0.7,1.3,0.5,0.6,0.0,1347
3594,2018,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1579
3595,2018,0.7,0.8,1.5,0.9,0.4,0.7,0.6,0.4,0.0,1580
3596,2018,0.9,2.6,3.4,2.0,3.2,2.6,1.3,1.7,0.0,1791
3597,2018,1.1,2.1,3.2,2.1,1.1,0.3,3.3,0.8,0.5,1106
3598,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1792
3599,2018,2.4,4.0,6.4,2.9,2.3,2.1,1.1,2.4,0.4,1793
3600,2018,0.8,1.0,1.8,1.5,2.2,1.5,1.5,3.3,0.1,1350
3601,2018,0.1,0.8,0.9,0.2,0.2,0.3,0.7,0.3,0.0,1586
3602,2018,0.2,0.5,0.7,0.5,0.1,0.3,0.2,0.0,0.1,1794
3603,2018,0.4,0.9,1.3,1.4,1.6,1.4,1.2,1.9,0.1,1582
3604,2018,1.5,1.5,3.0,2.3,1.6,0.9,1.8,1.8,0.0,1795
3605,2018,0.0,0.3,0.3,0.7,0.0,1.0,0.0,0.3,0.0,868
3606,2018,2.8,4.6,7.3,1.5,1.6,2.4,0.7,0.8,0.4,1583
3607,2018,0.8,2.3,3.1,1.8,5.3,2.5,2.2,1.4,0.1,869
3608,2018,0.0,2.0,2.0,0.0,4.0,1.0,4.0,2.0,0.0,1584
3609,2018,0.7,1.0,1.6,1.0,0.2,0.4,0.4,0.4,0.2,1796
3610,2018,1.8,1.5,3.3,1.8,1.3,1.3,1.0,1.4,0.2,1797
3611,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1110
3612,2018,1.2,2.2,3.4,1.8,1.2,1.5,0.8,1.3,0.3,1111
3613,2018,0.4,2.5,2.9,2.0,3.2,2.9,1.1,2.4,0.1,1114
3614,2018,0.3,0.3,0.5,0.0,0.0,0.3,0.0,0.0,0.0,1798
3615,2018,0.6,2.5,3.1,1.8,1.1,2.0,0.6,0.7,0.1,1354
3616,2018,0.0,0.2,0.2,0.7,0.2,0.3,0.7,0.0,0.0,1799
3617,2018,0.3,0.4,0.7,0.3,0.1,0.7,0.2,0.2,0.0,1588
3618,2018,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,1589
3619,2018,0.0,0.0,0.0,0.3,0.3,0.7,0.5,0.0,0.0,1590
3620,2018,1.3,4.1,5.4,1.9,2.2,2.2,1.0,1.7,0.5,1332
3621,2018,0.9,3.3,4.2,3.0,1.8,1.8,1.0,1.3,0.0,1115
3622,2018,0.1,1.0,1.1,1.0,0.1,0.4,0.2,0.1,0.0,1800
3623,2018,1.2,1.8,3.1,1.7,1.8,2.6,0.7,0.9,0.0,1587
3624,2018,2.0,2.1,4.1,1.9,0.4,1.7,0.2,0.7,0.2,1801
3625,2018,0.4,1.2,1.6,1.6,0.7,0.7,1.1,0.4,0.2,1357
3626,2018,2.3,3.9,6.2,2.1,1.8,2.0,0.9,2.1,0.1,876
3627,2018,0.8,3.5,4.4,1.5,4.4,3.6,1.2,2.0,0.0,878
3628,2018,1.1,3.4,4.5,1.0,0.6,1.0,0.6,1.1,0.5,1359
3629,2018,0.9,2.1,3.0,1.7,2.2,1.1,2.0,0.7,0.1,1802
3630,2018,1.8,1.9,3.7,2.4,0.4,0.8,0.5,0.4,0.9,1592
3631,2018,0.7,1.4,2.1,0.4,0.6,1.1,0.5,0.5,0.3,1803
3632,2018,0.8,3.1,3.9,1.5,1.2,1.2,1.0,1.0,0.3,1120
3633,2018,0.2,1.8,2.0,0.6,1.2,0.9,1.4,0.7,0.1,1593
3634,2018,0.7,1.4,2.2,0.6,0.4,0.4,1.1,0.3,0.1,1594
3635,2018,0.9,1.9,2.8,1.9,0.8,1.0,0.8,0.2,0.2,1804
3636,2018,2.1,2.9,5.0,1.6,0.9,1.2,0.7,0.6,0.2,1596
3637,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1121
3638,2018,0.4,1.9,2.3,0.6,1.0,0.6,1.7,0.7,0.0,882
3639,2018,0.4,0.6,0.9,0.2,0.4,0.3,1.4,0.1,0.0,1597
3640,2018,0.1,0.4,0.5,0.5,0.3,0.6,0.6,0.1,0.0,1361
3641,2018,0.8,2.2,2.9,1.7,2.4,1.9,1.2,1.3,0.1,1122
3642,2018,2.9,3.8,6.7,2.3,1.8,1.8,1.0,1.6,0.0,883
3643,2018,1.3,2.1,3.4,2.8,2.7,1.4,1.8,1.8,0.1,1124
3644,2018,1.3,3.7,5.0,1.6,0.8,1.4,0.6,0.9,0.2,1805
3645,2018,0.7,1.6,2.3,1.7,1.3,1.4,0.9,0.8,0.1,1806
3646,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1807
3647,2018,2.4,3.2,5.5,1.6,2.6,1.5,1.8,1.5,0.1,887
3648,2018,0.5,1.8,2.3,0.9,1.1,0.9,1.2,0.8,0.1,1599
3649,2018,2.1,4.7,6.8,1.6,2.8,2.3,1.2,1.8,0.7,1128
3650,2018,0.3,0.5,0.8,0.5,0.2,0.2,1.3,0.1,0.1,1126
3651,2018,0.5,2.0,2.5,1.3,0.4,0.9,0.4,0.4,0.1,1808
3652,2018,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1809
3653,2018,0.8,2.0,2.9,2.5,1.0,1.4,0.7,0.8,0.1,1810
3654,2018,0.8,1.3,2.1,2.0,0.8,2.0,0.4,0.8,0.0,1602
3655,2018,1.1,2.2,3.4,1.4,0.9,1.9,0.5,0.9,0.3,856
3656,2018,0.5,2.4,3.0,2.0,1.6,2.8,0.6,1.0,0.0,1364
3657,2018,0.5,2.7,3.2,0.9,1.3,2.2,0.6,0.6,0.0,1811
3658,2018,1.1,2.0,3.1,1.9,1.0,1.7,0.6,0.6,0.1,1366
3659,2018,0.3,0.9,1.2,0.6,0.5,1.1,0.5,0.3,0.0,1812
3660,2018,0.3,0.3,0.7,0.7,0.0,0.0,0.0,0.0,0.0,1600
3661,2018,1.3,2.3,3.5,1.3,0.3,1.1,0.3,0.5,0.3,1601
3662,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1813
3663,2018,0.2,1.5,1.8,0.6,0.8,1.6,0.5,0.4,0.1,1135
3664,2018,1.8,4.3,6.1,3.0,1.4,2.3,0.6,1.5,0.0,1368
3665,2018,0.1,1.1,1.2,0.9,0.7,1.1,0.7,0.1,0.1,1299
3666,2018,0.9,1.6,2.5,2.3,0.8,1.5,0.6,0.4,0.0,1369
3667,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1814
3668,2018,0.3,0.6,0.9,1.3,0.3,0.8,0.4,0.1,0.3,1815
3669,2018,0.3,0.4,0.7,0.3,0.1,1.4,0.1,0.3,0.1,1371
3670,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1816
3671,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1817
3672,2018,1.0,2.3,3.3,1.7,1.7,1.9,0.9,1.8,0.2,1818
3673,2018,1.0,2.7,3.7,2.1,4.7,2.6,1.8,2.2,0.1,1603
3674,2018,0.0,0.1,0.1,0.4,0.3,0.3,1.0,0.1,0.0,1819
3675,2018,0.1,0.5,0.6,0.1,0.4,0.4,1.0,0.0,0.0,1820
3676,2018,2.4,1.9,4.3,1.6,1.9,2.8,0.7,2.1,0.3,892
3677,2018,1.3,1.4,2.7,1.3,0.5,0.8,0.6,0.5,0.0,1377
3678,2018,0.2,0.7,0.9,1.1,0.4,0.3,1.3,0.2,0.4,897
3679,2018,0.9,1.4,2.3,1.1,0.6,0.7,0.9,0.1,0.4,1821
3680,2018,1.4,3.2,4.6,1.3,1.3,2.0,0.6,2.1,0.3,1605
3681,2018,1.7,2.7,4.4,2.6,1.6,1.7,0.9,0.9,0.7,1144
3682,2018,2.0,4.3,6.2,1.7,1.0,2.2,0.4,0.4,1.3,1822
3683,2018,1.0,1.4,2.4,1.2,0.7,0.6,1.3,0.2,0.2,1145
3684,2018,0.5,0.7,1.2,0.8,0.3,0.8,0.4,0.1,0.1,1376
3685,2018,2.7,4.0,6.8,2.0,1.0,1.7,0.6,1.3,0.1,1823
3686,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1824
3687,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1825
3688,2018,0.2,0.0,0.2,0.5,0.3,0.1,2.5,0.1,0.0,1378
3689,2018,0.4,2.0,2.5,1.7,3.9,1.8,2.2,1.3,0.7,1608
3690,2018,0.3,0.5,0.9,0.8,1.1,1.1,1.0,0.4,0.0,898
3691,2018,2.1,4.0,6.1,2.0,3.2,2.5,1.3,3.5,0.4,899
3692,2018,0.6,1.0,1.6,1.7,0.6,1.0,0.6,0.6,0.2,1826
3693,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1379
3694,2018,0.7,3.2,3.9,1.9,1.7,2.4,0.7,2.1,0.3,1147
3695,2018,0.6,0.3,0.9,0.3,0.5,0.3,1.5,0.3,0.1,1609
3696,2018,2.0,2.0,4.0,0.4,0.7,1.2,0.6,0.3,0.2,1381
3697,2018,4.1,2.7,6.8,2.7,0.7,1.5,0.4,0.7,2.1,1610
3698,2018,2.7,3.8,6.4,2.1,1.5,2.2,0.7,1.0,0.4,901
3699,2018,3.3,3.8,7.0,1.9,1.3,2.3,0.5,1.9,0.1,1827
3700,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1611
3701,2018,0.4,3.1,3.5,1.8,1.1,2.4,0.4,1.6,0.2,1382
3702,2018,0.9,2.7,3.6,2.4,1.0,2.1,0.4,1.4,0.4,1383
3703,2018,0.7,1.1,1.8,2.0,0.5,1.1,0.5,0.5,0.2,1384
3704,2018,0.1,0.6,0.7,0.8,0.1,0.3,0.3,0.0,0.0,1828
3705,2018,1.2,2.3,3.6,1.4,3.3,2.0,1.6,1.4,0.1,1386
3706,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1829
3707,2018,0.3,1.1,1.3,1.0,1.0,1.3,0.8,0.9,0.1,1830
3708,2018,1.2,4.0,5.2,1.5,0.7,1.6,0.4,1.3,0.4,1613
3709,2018,2.2,3.9,6.0,2.3,1.0,1.6,0.6,0.9,0.2,1389
3710,2018,0.5,0.8,1.3,1.8,0.8,0.9,0.8,0.7,0.4,1831
3711,2018,1.5,2.2,3.7,2.7,1.2,1.7,0.7,1.0,0.2,1391
3712,2018,0.5,1.6,2.1,1.2,0.3,0.4,0.8,0.0,0.4,1832
3713,2018,0.0,7.0,7.0,1.0,0.0,4.0,0.0,0.0,0.0,1393
3714,2018,0.2,0.3,0.5,0.0,0.0,0.5,0.0,0.0,0.0,1833
3715,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1834
3716,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1835
3717,2018,0.1,0.7,0.8,0.5,0.8,1.2,0.7,0.3,0.0,1615
3718,2018,1.4,1.6,3.0,1.2,0.6,0.9,0.7,0.5,0.2,1836
3719,2018,1.1,2.1,3.2,2.2,2.0,2.2,0.9,1.4,0.3,1616
3720,2018,1.7,2.7,4.3,1.9,0.3,2.3,0.1,0.4,0.4,1837
3721,2018,0.7,0.3,1.0,0.3,0.0,0.7,0.0,0.2,0.0,1838
3722,2018,0.8,2.6,3.4,1.1,0.6,1.9,0.3,0.9,0.2,1394
3723,2018,0.5,3.5,4.0,2.3,0.9,2.6,0.3,1.1,0.1,1618
3724,2018,0.7,1.5,2.1,1.1,1.9,2.1,0.9,0.5,0.0,1617
3725,2018,0.6,2.6,3.2,1.1,1.3,1.6,0.8,1.2,0.0,1156
3726,2018,0.6,2.0,2.5,1.0,0.2,0.6,0.3,0.3,0.3,1623
3727,2018,1.2,1.7,2.9,0.9,0.3,0.7,0.4,0.3,0.1,1619
3728,2018,1.2,3.0,4.2,2.5,0.2,1.1,0.2,0.3,0.5,1157
3729,2018,0.2,2.0,2.2,2.3,1.5,2.0,0.7,1.3,0.0,1620
