player_id,SEASON,DREB/G,OREB/G,REB/G,PF/G,A/G,TO/G,A/TO,STL/G,BLK/G
790,2012,1.7,2.0,3.7,1.9,1.6,2.0,0.8,1.6,0.1
1047,2012,0.6,1.2,1.8,1.7,0.8,1.2,0.7,0.6,0.1
1048,2012,1.4,3.2,4.6,1.8,2.2,2.0,1.1,1.7,0.1
1049,2012,0.4,1.1,1.5,0.9,0.9,0.6,1.5,0.6,0.1
791,2012,0.8,3.7,4.4,2.8,5.6,3.7,1.5,2.8,0.1
506,2012,0.8,0.8,1.6,0.8,0.8,0.6,1.5,0.6,0.0
1050,2012,0.7,0.6,1.3,1.1,0.5,0.9,0.5,0.2,0.0
512,2012,2.4,4.9,7.3,3.7,1.2,2.1,0.6,1.3,0.8
508,2012,1.6,2.3,3.9,1.5,0.5,0.6,0.7,0.9,0.6
1051,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1052,2012,1.7,2.8,4.5,3.2,0.8,1.7,0.5,1.2,0.1
792,2012,3.4,3.9,7.2,2.8,2.6,2.9,0.9,1.6,0.7
793,2012,1.5,1.3,2.8,2.6,1.3,2.1,0.6,1.5,0.1
1053,2012,0.4,1.3,1.7,0.9,0.8,1.0,0.8,1.1,0.1
794,2012,0.4,0.6,0.9,0.8,0.1,0.5,0.3,0.6,0.0
520,2012,0.8,2.0,2.8,0.9,1.6,1.3,1.2,1.4,0.1
1054,2012,1.8,3.9,5.6,2.9,1.1,2.8,0.4,1.1,0.2
1055,2012,0.3,0.3,0.5,0.6,0.0,0.5,0.0,0.1,0.0
523,2012,1.3,2.5,3.8,2.4,1.0,1.6,0.6,0.7,0.1
524,2012,0.9,2.1,3.1,1.8,0.6,1.9,0.3,0.8,0.2
1056,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526,2012,2.8,4.8,7.5,2.9,2.3,3.9,0.6,1.8,0.8
1057,2012,1.8,2.3,4.2,1.2,0.8,1.4,0.5,0.6,0.3
528,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
798,2013,0.7,1.3,2.0,0.5,0.4,0.4,0.9,0.4,0.1
1058,2013,0.5,0.9,1.4,1.6,3.4,3.3,1.0,2.1,0.5
801,2013,0.3,0.6,0.9,0.4,0.3,0.4,0.8,0.1,0.1
529,2013,1.5,4.3,5.8,1.2,2.6,2.9,0.9,1.7,0.1
800,2013,1.8,3.9,5.7,1.1,1.4,1.6,0.9,1.8,0.1
6,2013,2.8,5.7,8.4,3.2,1.6,2.1,0.8,1.3,1.6
1059,2013,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0
531,2013,1.1,2.6,3.7,2.5,1.0,2.0,0.5,0.5,0.2
9,2013,3.1,4.8,7.9,2.3,2.4,2.0,1.2,1.6,0.6
1060,2013,2.5,6.2,8.7,1.7,1.7,2.8,0.6,0.7,0.3
1061,2013,0.3,0.6,0.9,1.4,0.8,1.1,0.7,0.3,0.0
1062,2013,0.2,0.2,0.4,0.2,0.0,0.2,0.0,0.1,0.0
535,2013,0.3,2.7,3.0,1.4,3.7,3.5,1.1,1.9,0.1
804,2013,1.4,2.9,4.3,2.2,0.9,1.8,0.5,0.8,0.7
1063,2013,1.9,4.0,5.9,2.3,1.5,4.0,0.4,1.4,0.3
1064,2013,0.6,1.9,2.5,2.0,0.7,2.1,0.3,0.6,0.3
1065,2013,0.4,0.8,1.1,1.4,0.4,1.5,0.3,0.4,0.0
1066,2013,0.4,1.0,1.4,1.4,0.6,1.1,0.6,1.1,0.1
1067,2013,0.5,1.3,1.8,1.4,0.9,1.4,0.6,0.6,0.1
807,2013,1.4,2.5,3.9,2.3,1.9,1.6,1.2,1.7,0.1
808,2013,0.5,1.1,1.6,0.7,0.4,0.9,0.5,0.4,0.2
809,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1068,2013,2.8,4.3,7.2,2.6,1.0,2.2,0.5,1.0,0.4
813,2013,0.1,0.4,0.6,0.5,0.4,0.8,0.5,0.4,0.0
33,2013,3.4,7.0,10.3,2.1,2.5,2.5,1.0,1.4,0.9
542,2013,1.0,3.6,4.7,2.7,3.9,3.4,1.2,1.8,0.3
811,2013,0.8,1.1,1.9,2.4,1.0,1.0,1.0,0.4,0.1
1069,2013,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0
63,2013,1.1,2.8,3.9,1.8,2.0,2.1,0.9,0.8,0.4
5,2013,1.4,3.1,4.6,2.9,3.0,3.3,0.9,2.0,0.1
812,2013,2.4,4.7,7.0,2.5,2.9,3.0,1.0,1.2,0.7
1070,2013,0.6,0.5,1.0,0.6,0.7,0.7,0.9,0.3,0.0
1071,2013,1.5,2.0,3.5,1.4,0.7,1.2,0.5,0.3,0.1
1072,2013,0.2,0.6,0.8,0.6,0.0,0.2,0.0,0.0,0.0
548,2013,0.5,1.5,2.0,1.1,1.3,1.3,1.0,0.1,0.3
819,2013,0.8,1.3,2.0,1.0,3.3,1.6,2.0,0.9,0.1
817,2013,0.4,0.9,1.3,0.7,1.0,1.1,0.9,0.8,0.0
1073,2013,0.2,0.2,0.4,0.8,0.0,0.4,0.0,0.0,0.0
818,2013,0.4,1.1,1.4,1.3,0.3,0.6,0.4,0.1,0.1
1074,2013,1.8,4.6,6.3,2.7,0.7,1.5,0.5,1.3,0.3
1075,2013,0.3,0.4,0.7,0.6,0.0,0.0,0.0,0.0,0.0
1076,2013,2.1,5.2,7.4,1.7,1.2,2.4,0.5,0.6,1.9
53,2013,0.7,2.6,3.4,1.5,2.6,1.5,1.8,1.0,0.2
54,2013,0.7,3.0,3.8,2.0,2.8,2.2,1.3,0.9,0.1
551,2013,0.1,0.6,0.7,0.3,1.4,0.6,2.6,0.2,0.0
56,2013,1.4,3.5,4.9,2.5,2.8,2.4,1.2,1.6,0.1
1077,2013,1.0,1.4,2.4,1.4,1.5,1.2,1.3,1.5,0.0
1078,2013,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0
552,2013,0.2,0.7,0.9,1.6,1.3,1.6,0.8,0.8,0.1
59,2013,1.9,5.6,7.5,2.5,4.3,3.9,1.1,3.9,0.8
1079,2013,0.4,0.7,1.1,0.4,0.3,1.1,0.3,0.1,0.1
1080,2013,3.1,5.3,8.4,2.6,1.1,1.1,1.0,0.8,0.6
1081,2013,1.1,3.0,4.1,1.3,2.1,2.3,1.0,1.2,1.0
821,2013,0.1,0.7,0.8,0.7,0.1,0.8,0.1,0.3,0.0
1082,2013,0.3,0.3,0.6,0.5,0.4,0.5,0.8,0.0,0.0
65,2013,1.0,1.3,2.3,1.5,0.8,0.8,0.9,0.6,0.1
1083,2013,0.3,0.8,1.2,0.8,0.0,0.5,0.0,0.0,0.0
823,2013,0.9,1.6,2.5,1.6,1.0,1.9,0.5,0.6,0.1
1084,2013,1.4,2.5,3.9,1.4,2.1,2.2,1.0,1.4,0.2
825,2013,3.4,5.2,8.6,1.8,0.9,2.1,0.5,1.1,1.0
1085,2013,0.5,1.6,2.1,1.6,0.0,0.6,0.0,0.0,0.8
558,2013,1.8,2.6,4.4,2.9,0.8,1.2,0.7,0.6,0.2
1086,2013,0.1,0.3,0.4,0.3,0.4,0.8,0.5,0.1,0.0
32,2013,0.0,1.3,1.3,1.7,1.3,1.2,1.1,0.5,0.1
73,2013,1.6,2.0,3.6,2.5,3.3,2.4,1.4,2.0,0.4
74,2013,0.2,0.9,1.1,1.0,0.6,0.9,0.6,0.5,0.0
827,2013,0.7,3.1,3.8,2.0,2.9,3.1,1.0,1.9,0.9
1087,2013,0.2,0.5,0.7,1.5,1.0,1.3,0.8,0.6,0.1
1088,2013,0.9,3.0,4.0,1.4,0.9,1.6,0.6,0.5,0.1
1089,2013,0.0,0.4,0.4,0.6,0.1,0.3,0.5,0.3,0.1
1090,2013,0.5,0.9,1.5,1.1,0.3,0.4,0.6,0.4,0.2
829,2013,2.8,4.4,7.2,3.5,0.7,2.4,0.3,0.9,0.3
830,2013,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
783,2013,1.4,6.3,7.7,2.1,2.9,3.1,0.9,2.5,0.3
835,2013,0.5,2.1,2.6,0.9,2.0,1.9,1.1,0.7,0.0
1091,2013,1.3,3.2,4.5,1.6,0.8,2.0,0.4,0.4,0.4
1092,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1093,2013,0.7,0.6,1.2,1.0,0.1,1.3,0.1,0.4,0.0
1094,2013,0.1,0.5,0.6,1.0,0.2,1.1,0.2,0.9,0.1
1095,2013,0.5,0.7,1.2,0.6,0.4,0.9,0.4,0.3,0.1
89,2013,1.0,1.5,2.5,1.1,1.3,2.6,0.5,0.4,0.0
391,2013,1.8,2.9,4.8,2.8,2.5,3.9,0.7,0.5,0.0
1096,2013,0.7,1.1,1.8,1.7,0.5,1.5,0.3,0.5,0.0
832,2013,0.6,0.3,0.9,0.7,0.4,0.1,3.0,0.0,0.0
93,2013,1.7,4.2,5.9,1.9,1.8,1.8,1.0,0.6,0.1
568,2013,1.4,4.6,6.1,3.1,3.1,4.1,0.8,0.4,0.3
833,2013,1.5,3.7,5.2,2.3,0.5,1.2,0.4,0.4,0.3
1097,2013,0.1,0.6,0.8,0.8,0.0,1.3,0.0,0.0,0.0
1098,2013,2.0,3.9,5.9,1.8,0.7,1.6,0.4,0.2,1.0
105,2013,0.5,0.4,0.9,1.4,0.9,1.3,0.7,0.6,0.0
836,2013,0.5,2.7,3.1,2.4,2.6,2.0,1.3,1.7,0.2
837,2013,0.4,0.5,0.9,0.6,0.5,0.5,1.1,0.3,0.1
838,2013,0.2,0.2,0.3,0.2,0.2,0.2,1.0,0.0,0.0
1099,2013,0.3,0.6,0.9,0.1,0.3,0.1,3.0,0.2,0.1
577,2013,0.7,2.8,3.5,1.6,0.7,1.5,0.4,0.8,0.5
573,2013,1.8,5.3,7.1,2.9,2.4,3.3,0.7,1.6,0.4
574,2013,1.0,3.8,4.8,2.0,1.1,1.6,0.7,1.0,0.3
840,2013,1.6,1.9,3.5,2.3,1.1,1.8,0.6,0.5,0.7
841,2013,0.2,2.0,2.2,1.7,1.8,3.2,0.6,1.1,0.1
640,2013,1.1,1.6,2.7,0.9,1.6,1.3,1.3,0.9,0.0
842,2013,0.6,2.1,2.8,1.4,0.8,1.1,0.7,0.3,0.3
1100,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
567,2013,0.6,0.7,1.2,1.4,0.2,1.2,0.2,0.6,0.1
578,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
580,2013,1.3,2.9,4.2,2.0,1.5,5.2,0.3,1.6,0.1
1101,2013,0.3,0.7,1.0,2.3,0.0,0.3,0.0,0.0,0.0
846,2013,0.3,0.6,0.9,0.8,0.5,1.3,0.4,0.3,0.0
850,2013,0.6,2.6,3.2,2.8,0.9,2.8,0.3,0.6,0.6
582,2013,0.4,2.6,3.0,1.8,1.6,2.8,0.6,1.4,0.2
847,2013,1.3,4.5,5.8,1.9,2.6,4.5,0.6,1.9,0.1
848,2013,1.3,2.0,3.3,2.4,0.4,1.0,0.4,0.3,0.3
1102,2013,1.1,1.4,2.5,1.0,0.3,2.2,0.1,0.4,0.1
584,2013,1.6,2.4,3.9,1.8,0.6,1.9,0.3,0.9,0.1
1103,2013,0.8,0.8,1.7,1.3,0.0,0.9,0.0,0.2,0.2
1104,2013,0.5,0.9,1.4,1.6,0.1,1.1,0.1,0.5,0.1
585,2013,2.3,2.5,4.8,2.3,1.7,2.0,0.8,2.3,0.4
1105,2013,0.1,0.2,0.3,0.3,0.3,0.6,0.6,0.3,0.1
1106,2013,0.3,0.6,0.9,1.1,1.8,0.6,2.9,0.9,0.1
1107,2013,2.3,4.1,6.4,2.8,1.6,2.4,0.6,1.1,0.5
685,2013,1.5,2.2,3.7,1.9,2.9,2.3,1.3,2.2,0.1
1108,2013,2.3,2.6,4.9,2.1,0.1,0.6,0.2,0.6,0.3
1109,2013,0.8,3.5,4.3,1.9,0.8,1.6,0.5,1.9,0.1
853,2013,1.3,0.7,1.9,1.8,0.3,0.7,0.4,0.1,0.1
592,2013,0.3,1.7,1.9,1.1,0.7,1.2,0.6,0.7,0.1
593,2013,2.2,3.3,5.5,2.9,0.9,0.9,1.0,2.1,0.5
1110,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1111,2013,0.3,0.7,1.0,0.3,0.0,0.0,0.0,0.0,0.0
594,2013,0.1,1.8,1.9,1.6,2.6,2.8,1.0,1.6,0.0
1112,2013,0.3,0.6,0.9,0.1,0.3,0.7,0.5,0.2,0.1
596,2013,0.6,3.2,3.8,1.6,2.3,3.2,0.7,1.1,0.6
1113,2013,0.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0
1114,2013,1.1,3.1,4.1,2.4,1.2,2.4,0.5,0.8,0.1
859,2013,1.1,2.3,3.4,1.3,0.9,1.1,0.8,0.8,0.3
1115,2013,0.7,0.2,0.9,1.0,0.4,0.9,0.5,0.2,0.0
1116,2013,0.8,1.9,2.7,1.9,0.5,0.9,0.5,0.6,0.3
860,2013,0.9,2.6,3.5,1.5,0.9,1.6,0.6,0.6,0.4
270,2013,0.5,1.1,1.6,1.2,0.3,1.1,0.3,0.3,0.2
862,2013,0.5,1.3,1.8,1.1,0.3,0.6,0.4,0.1,0.0
604,2013,3.3,6.8,10.0,2.8,1.3,2.1,0.6,1.1,2.2
1117,2013,0.3,0.5,0.8,0.8,0.5,0.3,1.5,0.0,0.2
1118,2013,0.5,1.1,1.6,1.5,0.5,0.6,0.8,0.4,0.2
607,2013,0.1,0.6,0.7,0.3,0.1,0.4,0.3,0.1,0.0
863,2013,0.3,2.3,2.6,1.9,4.0,2.4,1.7,1.2,0.3
609,2013,2.3,3.8,6.2,1.3,0.8,1.7,0.5,1.6,0.3
149,2013,0.5,3.5,4.1,2.1,2.6,1.9,1.4,1.7,0.1
1119,2013,0.4,0.8,1.1,0.6,0.0,0.3,0.0,0.1,0.0
266,2013,1.0,0.7,1.7,1.4,0.5,1.9,0.3,0.7,0.2
611,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1120,2013,1.2,2.6,3.9,1.8,1.4,2.2,0.6,1.4,0.0
865,2013,1.3,2.8,4.1,2.3,1.2,2.1,0.6,0.8,0.0
478,2013,0.1,1.3,1.4,0.7,0.5,1.3,0.4,0.1,0.0
1121,2013,4.4,5.4,9.8,2.3,0.5,2.9,0.2,0.9,1.1
613,2013,0.4,0.7,1.1,1.0,0.3,0.4,0.8,0.9,0.1
157,2013,1.2,2.9,4.1,1.4,0.8,1.3,0.6,1.3,0.4
614,2013,0.5,0.7,1.2,0.8,0.4,0.7,0.6,0.1,0.1
1122,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1123,2013,0.2,0.4,0.6,0.4,0.0,0.2,0.0,0.0,0.0
1124,2013,0.0,0.3,0.3,0.0,0.0,0.3,0.0,0.7,0.0
617,2013,0.8,3.6,4.3,2.3,1.9,2.9,0.7,2.1,0.1
1125,2013,0.1,0.0,0.1,0.3,0.1,0.7,0.2,0.0,0.0
1126,2013,0.3,1.1,1.3,1.5,0.1,0.9,0.2,0.3,0.1
870,2013,0.4,1.2,1.6,1.3,0.7,0.9,0.8,0.7,0.1
1127,2013,1.5,2.9,4.5,3.3,2.0,2.7,0.8,1.9,0.1
166,2013,1.1,2.4,3.5,1.3,1.9,2.3,0.9,1.3,0.0
1128,2013,0.6,0.8,1.3,2.1,0.5,1.2,0.4,0.5,0.0
1129,2013,0.1,1.3,1.4,0.5,0.1,1.1,0.1,0.4,0.0
872,2013,0.0,0.0,0.0,1.5,0.8,0.8,1.0,0.0,0.0
168,2013,1.4,3.2,4.6,2.8,1.0,2.6,0.4,0.9,0.3
165,2013,2.3,3.4,5.7,3.7,1.4,3.2,0.5,0.8,0.0
1130,2013,2.0,3.6,5.6,1.0,1.0,2.0,0.5,0.8,0.2
1131,2013,0.6,1.5,2.1,1.4,0.6,0.9,0.8,0.5,0.1
1132,2013,0.3,0.3,0.6,0.2,0.3,0.3,0.9,0.2,0.0
619,2013,1.5,2.6,4.1,1.3,1.9,2.6,0.7,1.7,0.4
257,2013,2.1,7.4,9.5,2.4,2.2,3.5,0.6,2.5,1.5
873,2013,0.6,1.9,2.6,1.1,0.2,0.4,0.5,0.2,0.1
874,2013,0.9,3.3,4.2,2.0,2.1,2.8,0.8,1.7,0.5
875,2013,0.9,1.5,2.4,1.3,2.1,1.9,1.1,1.3,0.2
1133,2013,0.0,0.4,0.4,0.6,0.0,0.2,0.0,0.0,0.0
620,2013,0.8,1.5,2.2,1.3,1.3,1.2,1.0,1.2,0.1
876,2013,1.0,5.9,6.9,2.2,1.2,2.1,0.6,1.6,1.0
182,2013,1.0,2.2,3.2,2.0,1.7,1.4,1.3,1.5,0.0
877,2013,0.2,0.3,0.5,0.5,0.6,0.1,6.0,0.1,0.1
1134,2013,0.0,0.3,0.3,0.5,0.1,0.6,0.1,0.2,0.1
1135,2013,1.0,1.6,2.6,1.3,0.2,0.9,0.2,0.5,0.1
1136,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
878,2013,0.3,0.8,1.1,0.5,0.6,0.7,0.8,0.1,0.1
187,2013,0.8,3.3,4.2,1.3,3.6,1.8,2.1,2.5,0.2
879,2013,0.3,1.9,2.2,1.3,0.5,1.5,0.4,0.5,0.0
1137,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1138,2013,3.0,5.6,8.6,2.3,1.3,1.8,0.7,1.3,0.6
192,2013,2.0,2.5,4.6,2.5,1.6,1.9,0.8,1.1,0.6
1139,2013,1.4,1.5,2.9,0.8,0.4,1.2,0.3,0.2,0.2
194,2013,1.1,3.4,4.5,0.8,4.1,2.5,1.6,1.4,0.1
1140,2013,0.3,0.2,0.6,1.1,0.2,0.3,0.7,0.2,0.0
1141,2013,2.0,0.9,3.0,1.4,0.1,0.8,0.1,0.1,0.1
625,2013,1.4,2.0,3.4,2.4,0.7,0.7,1.1,0.9,0.3
626,2013,2.1,2.0,4.2,2.6,0.5,0.6,0.9,0.5,0.3
1142,2013,0.5,0.3,0.9,1.2,0.1,0.1,2.0,0.1,0.2
1143,2013,0.6,1.0,1.6,1.1,0.2,0.9,0.3,0.4,0.0
200,2013,0.8,1.8,2.5,2.5,2.5,2.8,0.9,1.6,0.1
883,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
710,2013,1.0,1.5,2.5,2.2,0.8,1.7,0.5,0.9,0.2
1144,2013,1.0,2.4,3.4,3.0,1.5,1.6,0.9,1.2,0.1
886,2013,0.5,0.8,1.3,2.0,0.4,1.3,0.3,0.6,0.0
1145,2013,0.3,0.6,0.8,0.4,0.1,0.5,0.1,0.1,0.0
1146,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
631,2013,1.5,3.1,4.6,1.2,1.6,3.0,0.5,2.9,0.3
1147,2013,1.0,2.3,3.4,2.6,1.9,2.6,0.7,1.2,0.0
1148,2013,1.2,1.3,2.5,2.4,0.6,1.0,0.6,0.2,0.2
208,2013,3.3,5.4,8.7,1.8,1.3,1.9,0.7,1.5,1.3
1149,2013,1.3,1.8,3.0,1.5,0.1,0.9,0.1,0.1,0.1
890,2013,2.2,2.4,4.5,0.8,0.6,0.7,0.9,0.5,0.3
1150,2013,0.1,1.2,1.4,0.5,0.3,1.3,0.3,0.7,0.1
1151,2013,0.0,0.1,0.1,0.2,0.2,0.3,0.8,0.0,0.0
1152,2013,0.3,0.6,0.9,0.3,0.3,0.6,0.6,0.1,0.1
1153,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
893,2013,0.7,1.4,2.0,1.6,1.0,1.6,0.6,1.1,0.1
1154,2013,1.4,2.7,4.0,1.8,1.7,1.3,1.3,0.9,0.3
639,2013,0.4,1.3,1.7,1.7,2.1,1.9,1.1,1.6,0.2
1155,2013,0.0,0.3,0.3,0.0,0.1,0.1,1.0,0.1,0.0
216,2013,2.4,5.6,8.0,3.3,1.8,4.9,0.4,2.1,0.0
637,2013,0.7,1.0,1.7,2.0,0.3,0.5,0.7,0.3,0.3
1156,2013,2.8,2.6,5.3,3.2,0.2,1.4,0.1,0.7,0.5
897,2013,1.0,4.0,4.9,2.3,3.2,3.3,1.0,1.1,0.1
643,2013,1.3,2.3,3.6,1.2,0.7,1.2,0.5,0.6,0.1
644,2013,1.2,1.9,3.1,2.5,0.6,1.0,0.6,0.2,0.5
898,2013,0.7,1.4,2.1,1.5,0.6,2.0,0.3,1.1,0.6
899,2013,1.4,2.5,4.0,1.9,0.6,1.6,0.4,1.1,0.3
1157,2013,0.4,0.9,1.3,0.4,0.1,0.4,0.4,0.4,0.0
646,2013,0.5,1.1,1.6,1.6,1.6,1.4,1.1,0.3,0.0
901,2013,0.7,2.4,3.0,0.9,0.8,2.3,0.3,1.0,0.0
1158,2013,0.6,4.9,5.5,0.6,3.6,3.6,1.0,2.7,0.3
648,2013,1.1,2.1,3.2,1.7,0.4,0.8,0.6,0.3,0.0
647,2013,0.4,1.0,1.4,0.3,0.3,0.2,1.5,0.4,0.1
649,2013,1.0,1.8,2.8,1.0,1.3,1.5,0.8,0.6,0.0
903,2013,0.7,0.2,0.9,1.3,0.0,0.2,0.0,0.0,0.0
904,2013,1.0,2.4,3.4,0.6,0.1,1.4,0.1,0.2,0.0
650,2013,2.1,3.6,5.8,2.0,0.7,2.0,0.3,0.8,1.1
1159,2013,0.9,1.2,2.1,1.1,0.4,0.9,0.4,0.4,0.1
651,2013,0.3,0.3,0.5,0.0,0.0,0.0,0.0,0.0,0.0
652,2013,0.7,1.9,2.6,1.1,0.5,0.7,0.6,0.3,0.1
1160,2013,1.3,2.6,3.9,2.0,2.5,2.6,0.9,1.1,0.1
236,2013,0.9,2.0,2.9,1.5,2.0,1.1,1.8,1.9,0.0
654,2013,0.7,1.3,1.9,1.3,1.6,1.2,1.4,1.3,0.2
1161,2013,0.3,1.2,1.5,2.2,0.8,2.2,0.3,0.8,0.0
906,2013,0.4,0.7,1.1,0.6,0.5,0.4,1.4,0.2,0.1
655,2013,0.9,2.5,3.3,0.8,1.7,1.1,1.5,1.0,0.1
907,2013,0.2,0.2,0.3,0.2,0.0,0.2,0.0,0.0,0.0
657,2013,4.0,4.1,8.1,1.7,1.1,1.0,1.1,0.9,0.1
658,2013,2.3,4.6,7.0,2.7,0.7,1.5,0.4,1.7,0.2
243,2013,0.9,1.0,1.9,0.8,0.3,0.8,0.4,0.8,0.2
908,2013,0.8,1.4,2.1,0.8,0.5,1.1,0.4,0.4,0.1
1162,2013,0.3,0.9,1.2,0.5,0.2,0.4,0.5,0.2,0.0
1163,2013,1.9,3.2,5.0,2.7,1.4,1.7,0.8,0.5,1.8
96,2013,0.9,0.7,1.6,0.9,0.1,0.6,0.3,0.3,0.0
1164,2013,1.3,3.2,4.5,1.9,2.0,3.4,0.6,2.4,0.2
910,2013,2.4,2.1,4.5,1.4,1.4,2.5,0.6,1.1,0.1
248,2013,1.1,2.4,3.5,2.4,4.9,3.0,1.6,1.1,0.1
1165,2013,1.4,2.0,3.4,2.2,1.4,3.2,0.4,1.4,0.1
913,2013,0.5,1.6,2.2,2.0,0.9,1.2,0.8,0.5,0.1
1166,2013,0.8,1.0,1.8,1.0,1.1,1.1,1.0,0.6,0.0
914,2013,0.6,0.6,1.2,0.2,0.2,0.6,0.3,0.2,0.0
255,2013,4.5,7.0,11.5,2.6,0.8,2.1,0.4,0.6,1.2
1167,2013,0.6,1.4,2.0,1.8,0.2,1.2,0.2,0.0,0.0
915,2013,0.2,0.2,0.4,0.3,0.1,0.2,0.5,0.0,0.0
1168,2013,1.3,1.6,3.0,1.9,0.1,1.2,0.1,0.5,0.1
661,2013,1.5,1.6,3.1,2.0,0.8,1.7,0.5,2.0,0.1
916,2013,0.3,1.0,1.3,0.3,0.7,0.7,1.0,0.0,0.0
1169,2013,0.4,0.3,0.7,0.7,0.6,0.3,2.0,0.5,0.0
1170,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1171,2013,1.5,2.2,3.7,1.9,2.1,2.1,1.0,0.9,0.0
662,2013,0.9,1.1,2.0,0.7,1.6,1.8,0.9,1.4,0.0
260,2013,0.5,0.6,1.1,0.7,0.7,1.2,0.6,0.5,0.1
664,2013,0.6,0.8,1.4,0.8,0.3,0.8,0.4,0.4,0.0
922,2013,0.5,1.7,2.2,1.5,0.7,1.1,0.7,0.7,0.3
967,2013,0.4,0.8,1.2,0.2,0.4,0.4,1.0,0.2,0.0
923,2013,4.3,7.1,11.4,2.0,1.0,2.2,0.4,0.9,0.7
924,2013,1.6,4.5,6.1,2.3,5.0,3.2,1.6,1.8,0.4
1172,2013,1.3,2.7,4.0,1.6,1.3,2.0,0.6,1.4,1.5
666,2013,1.0,1.6,2.6,1.9,0.7,2.0,0.3,0.7,0.2
253,2013,1.0,2.4,3.4,2.2,0.6,1.9,0.3,0.8,0.8
1173,2013,1.2,2.3,3.5,1.6,0.3,1.4,0.2,0.3,0.7
669,2013,1.2,4.6,5.8,1.7,1.3,1.5,0.9,0.9,0.6
927,2013,0.4,1.6,2.0,1.6,3.9,3.4,1.1,1.6,0.0
1174,2013,0.8,2.3,3.0,1.4,1.8,2.1,0.8,0.8,0.1
1175,2013,0.4,0.9,1.3,0.6,0.6,0.8,0.7,0.5,0.0
929,2013,0.4,1.1,1.4,1.1,0.8,1.3,0.6,0.4,0.0
1176,2013,0.2,0.2,0.4,0.3,0.2,0.5,0.3,0.2,0.0
930,2013,0.4,3.8,4.3,2.7,1.9,3.0,0.6,1.3,0.3
1177,2013,0.8,0.5,1.3,1.5,0.3,0.8,0.3,0.8,0.0
1178,2013,0.2,0.7,0.9,0.3,0.1,0.3,0.3,0.2,0.2
279,2013,2.7,5.2,7.9,2.1,0.9,1.8,0.5,1.0,0.2
1179,2013,1.4,2.1,3.5,1.6,0.3,1.1,0.2,0.3,0.0
281,2013,2.4,3.3,5.7,1.4,0.3,1.6,0.2,1.0,0.4
1180,2013,2.0,3.6,5.7,2.3,0.3,1.2,0.2,0.2,0.2
933,2013,1.4,3.0,4.5,2.0,2.5,2.3,1.1,1.4,0.3
934,2013,0.5,0.9,1.5,0.5,0.1,0.5,0.2,0.1,0.1
1181,2013,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
683,2013,0.3,0.1,0.4,0.6,0.5,0.8,0.6,0.3,0.0
1182,2013,2.0,1.6,3.6,2.0,0.6,1.4,0.5,1.1,0.0
1183,2013,1.8,4.5,6.3,3.0,4.0,4.9,0.8,3.0,0.1
1184,2013,1.8,2.0,3.8,2.8,1.0,1.9,0.5,1.4,0.1
290,2013,0.8,2.6,3.4,1.1,1.1,2.8,0.4,0.8,0.1
292,2013,0.3,2.6,3.0,3.5,0.8,1.9,0.4,1.6,0.1
1185,2013,1.6,1.6,3.2,1.6,0.4,1.1,0.4,0.7,0.2
1186,2013,0.4,0.6,1.0,0.2,0.1,0.4,0.2,0.2,0.0
689,2013,2.8,2.3,5.1,1.4,1.2,2.0,0.6,1.2,0.1
939,2013,1.6,4.0,5.7,1.4,0.7,1.9,0.4,1.4,0.1
1187,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
942,2013,0.2,1.4,1.6,1.1,0.9,1.6,0.6,0.5,0.0
943,2013,1.6,3.2,4.8,0.9,2.7,2.6,1.0,2.2,0.4
944,2013,0.8,0.7,1.6,1.8,0.6,1.1,0.5,1.1,0.2
